pair,base_bar,signal_bar,float_pct,tp_pct,sl_pct,initial,final,total_return_pct,trades,wins,losses,win_rate_pct,max_dd_pct,profit_factor,monthly_pct,n_signals
BTC-USDT-SWAP,5m,1H,0.002,0.015,0.01,300.0,0,-100.0,21,5,16,23.81,106.0,0.398,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.002,0.015,0.015,300.0,0,-100.0,18,6,12,33.333,108.0,0.438,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.002,0.025,0.006,300.0,0,-100.0,24,2,22,8.333,106.0,0.312,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.002,0.025,0.01,300.0,0,-100.0,19,3,16,15.789,104.0,0.409,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.002,0.025,0.015,300.0,0,-100.0,9,1,8,11.111,104.0,0.188,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.003,0.008,0.006,300.0,0,-100.0,97,41,56,42.268,103.906,0.732,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.003,0.008,0.01,300.0,0,-100.0,132,75,57,56.818,101.058,0.837,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.003,0.008,0.015,300.0,0,-100.0,15,6,9,40.0,102.0,0.292,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.003,0.015,0.006,300.0,0,-100.0,117,34,83,29.06,102.941,0.819,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.003,0.015,0.01,300.0,0,-100.0,23,6,17,26.087,103.0,0.449,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.003,0.015,0.015,300.0,0,-100.0,20,7,13,35.0,110.0,0.471,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.003,0.025,0.006,300.0,0,-100.0,24,2,22,8.333,106.0,0.312,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.003,0.025,0.01,300.0,0,-100.0,19,3,16,15.789,104.0,0.409,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.003,0.025,0.015,300.0,0,-100.0,9,1,8,11.111,104.0,0.187,-4.11,17526
BTC-USDT-SWAP,15m,2H,0.0015,0.008,0.006,300.0,0,-100.0,221,103,118,46.606,103.521,0.873,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.0015,0.008,0.01,300.0,0,-100.0,298,176,122,59.06,103.3,0.918,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.0015,0.008,0.015,300.0,0,-100.0,83,53,30,63.855,107.438,0.773,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.0015,0.015,0.006,300.0,0,-100.0,84,23,61,27.381,103.067,0.754,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.0015,0.015,0.01,300.0,0,-100.0,114,46,68,40.351,102.041,0.861,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.0015,0.015,0.015,300.0,0,-100.0,76,37,39,48.684,104.412,0.83,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.0015,0.025,0.006,300.0,0,-100.0,86,16,70,18.605,103.015,0.784,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.0015,0.025,0.01,300.0,0,-100.0,57,15,42,26.316,101.242,0.779,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.0015,0.025,0.015,300.0,0,-100.0,12,2,10,16.667,112.0,0.3,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.002,0.008,0.006,300.0,0,-100.0,79,32,47,40.506,104.386,0.681,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.002,0.008,0.01,300.0,0,-100.0,294,174,120,59.184,100.66,0.923,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.002,0.008,0.015,300.0,0,-100.0,77,49,28,63.636,104.132,0.766,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.002,0.015,0.006,300.0,0,-100.0,81,22,59,27.16,102.717,0.746,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.002,0.015,0.01,300.0,0,-100.0,114,46,68,40.351,101.476,0.861,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.002,0.015,0.015,300.0,0,-100.0,78,38,40,48.718,104.082,0.831,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.002,0.025,0.006,300.0,0,-100.0,68,12,56,17.647,102.01,0.735,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.002,0.025,0.01,300.0,0,-100.0,83,23,60,27.711,104.969,0.836,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.002,0.025,0.015,300.0,0,-100.0,12,2,10,16.667,112.0,0.3,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.003,0.008,0.006,300.0,0,-100.0,291,138,153,47.423,102.439,0.902,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.003,0.008,0.01,300.0,0,-100.0,114,64,50,56.14,101.29,0.815,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.003,0.008,0.015,300.0,0,-100.0,82,52,30,63.415,112.308,0.758,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.003,0.015,0.006,300.0,0,-100.0,81,22,59,27.16,102.717,0.746,-4.11,8764
BTC-USDT-SWAP,15m,2H,0.003,0.015,0.01,300.0,0,-100.0,85,33,52,38.824,104.525,0.808,-4.11,8764
